2040,6,1,19.982,12.622
2040,6,2,18.066,10.076
2040,6,3,15.567,9.618
2040,6,4,16.253,14.616
2040,6,5,17.338,17.395
2040,6,6,19.365,19.487
2040,6,7,19.472,19.85
2040,6,8,18.346,23.454
2040,6,9,18.966,23.31
2040,6,10,22.938,19.554
2040,6,11,23.634,22.342
2040,6,12,24.687,22.557
2040,6,13,23.087,21.887
2040,6,14,22.251,19.071
2040,6,15,18.982,15.915
2040,6,16,19.659,16.357
2040,6,17,17.789,21.812
2040,6,18,19.929,22.332
2040,6,19,20.81,21.798
2040,6,20,23.842,22.253
2040,6,21,22.564,23.481
2040,6,22,21.194,23.467
2040,6,23,18.502,23.616
2040,6,24,20.97,22.518
2040,6,25,21.631,21.905
2040,6,26,22.206,26.111
2040,6,27,22.508,26.703
2040,6,28,22.788,28.273
2040,6,29,21.172,25.137
2040,6,30,19.713,26.316
2040,7,1,14.721,26.007
2040,7,2,17.963,24.048
2040,7,3,20.35,20.957
2040,7,4,21.497,23.003
2040,7,5,21.589,24.574
2040,7,6,22.081,25.942
2040,7,7,21.731,26.868
2040,7,8,22.942,24.728
2040,7,9,24.5,23.825
2040,7,10,25.351,24.937
2040,7,11,25.716,26.756
2040,7,12,24.44,27.052
2040,7,13,23.246,27.718
2040,7,14,21.586,28.179
2040,7,15,20.002,24.513
2040,7,16,19.045,23.065
2040,7,17,19.699,21.807
2040,7,18,19.259,21.738
2040,7,19,19.046,23.313
2040,7,20,20.192,22.983
2040,7,21,18.537,20.886
2040,7,22,18.502,21.888
2040,7,23,17.559,19.828
2040,7,24,22.021,22.548
2040,7,25,22.013,25.766
2040,7,26,23.68,23.988
2040,7,27,22.058,24.643
2040,7,28,22.172,25.361
2040,7,29,21.344,26.047
2040,7,30,19.286,27.308
2040,7,31,17.744,25.587
2040,8,1,22.02,25.136
2040,8,2,20.596,19.077
2040,8,3,21.069,13.914
2040,8,4,19.756,13.956
2040,8,5,21.091,16.733
2040,8,6,21.204,14.252
2040,8,7,22.622,15.013
2040,8,8,21.501,12.063
2040,8,9,21.628,15.477
2040,8,10,20.923,16.129
2040,8,11,20.829,15.796
2040,8,12,20.566,14.455
2040,8,13,21.279,16.535
2040,8,14,21.66,19.288
2040,8,15,20.56,21.744
2040,8,16,22.58,22.545
2040,8,17,21.254,22.939
2040,8,18,21.931,22.514
2040,8,19,23.217,17.224
2040,8,20,22.148,16.733
2040,8,21,21.824,20.845
2040,8,22,23.065,21.122
2040,8,23,21.808,14.733
2040,8,24,21.204,12.646
2040,8,25,20.026,14.708
2040,8,26,19.407,16.78
2040,8,27,12.602,18.468
2040,8,28,15.843,19.189
2040,8,29,13.3,16.332
2040,8,30,10.741,17.777
2040,8,31,12.63,14.276
2040,9,1,17.629,14.425
2040,9,2,18.01,18.089
2040,9,3,20.002,17.503
2040,9,4,22.344,17.801
2040,9,5,22.97,14.931
2040,9,6,22.307,17.143
2040,9,7,21.928,14.606
2040,9,8,22.149,16.845
2040,9,9,22.682,17.613
2040,9,10,21.388,16.054
2040,9,11,22.581,16.644
2040,9,12,20.667,17.899
2040,9,13,16.982,19.017
2040,9,14,15.745,18.705
2040,9,15,17.065,18.623
2040,9,16,19.344,18.471
2040,9,17,22.299,18.349
2040,9,18,21.827,17.041
2040,9,19,21.792,16.045
2040,9,20,22.056,15.739
2040,9,21,20.559,18.234
2040,9,22,19.081,17.835
2040,9,23,17.939,20.212
2040,9,24,14.824,21.13
2040,9,25,17.576,17.322
2040,9,26,18.338,17.734
2040,9,27,17.724,17.021
2040,9,28,19.579,11.679
2040,9,29,16.824,15.96
2040,9,30,12.433,16.992
